application_id,customer_id,application_date,age,income,employment,home_ownership,region,credit_history_years,loan_amount,term_months,late_payments,debt_to_income,sent_to_collections,default
A02198,CU01604,2022-01-09,33,27500.0,Salaried,Rent,East,5,10700.0,24,2,0.472,0,0
A01242,CU00906,2022-01-10,34,41500.0,Self-employed,Mortgage,South,6,31100.0,60,1,0.885,0,0
A02884,CU02112,2022-01-10,21,33500.0,Salaried,Own,South,0,14000.0,36,0,0.585,0,0
A01903,CU01388,2022-01-11,37,13600.0,Self-employed,Own,West,14,11600.0,36,0,1.082,0,0
A01950,CU01426,2022-01-11,25,35500.0,Salaried,Rent,West,11,7600.0,24,2,0.524,0,0
A01506,CU01097,2022-01-12,38,26600.0,Public sector,Own,North,5,14300.0,12,0,0.737,0,0
A01673,CU01219,2022-01-12,46,38600.0,Salaried,Own,West,5,32000.0,24,0,0.993,0,0
A00154,CU00107,2022-01-12,34,54600.0,Public sector,Mortgage,East,0,17800.0,60,1,0.542,0,0
A00644,CU00467,2022-01-12,31,21500.0,Self-employed,Own,East,16,7800.0,12,0,0.527,0,0
A00298,CU00221,2022-01-13,30,58500.0,Self-employed,Mortgage,South,7,31500.0,36,1,0.741,0,0
A02541,CU01848,2022-01-14,48,29300.0,Self-employed,Own,South,5,18100.0,12,0,0.786,0,0
A02971,CU02176,2022-01-14,50,25300.0,Self-employed,Rent,South,6,19600.0,12,1,1.133,0,0
A00784,CU00556,2022-01-14,73,16700.0,Salaried,Own,East,5,5800.0,24,1,0.407,1,0
A01457,CU01061,2022-01-14,33,28500.0,Salaried,Own,South,13,24900.0,60,5,0.985,1,1
A00227,CU00166,2022-01-14,40,59000.0,Salaried,Own,North,0,34400.0,12,0,0.782,0,0
A01665,CU01212,2022-01-14,51,32100.0,Salaried,Rent,East,16,26500.0,36,0,1.011,0,0
A01400,CU01021,2022-01-14,38,89900.0,Salaried,Own,North,18,76100.0,60,0,0.929,0,0
A02470,CU01801,2022-01-15,44,28500.0,Public sector,Rent,South,13,20400.0,36,0,0.904,0,0
A01177,CU00862,2022-01-16,29,73900.0,Public sector,Rent,South,1,16500.0,60,0,0.477,0,0
A00273,CU00202,2022-01-16,40,41900.0,Public sector,Rent,West,6,32800.0,36,0,1.046,0,0
A01879,CU01372,2022-01-17,41,113200.0,Salaried,Own,South,7,44200.0,24,0,0.545,0,0
A00570,CU00414,2022-01-17,28,43700.0,Salaried,Mortgage,West,0,31500.0,36,0,0.993,0,0
A00517,CU00379,2022-01-17,38,24500.0,Salaried,Own,South,10,20800.0,60,0,1.122,0,0
A00631,CU00456,2022-01-18,55,15400.0,Self-employed,Mortgage,West,1,9200.0,36,1,0.755,0,0
A00451,CU00332,2022-01-18,51,39100.0,Salaried,Mortgage,East,7,14800.0,12,3,0.533,0,0
A01056,CU00782,2022-01-19,52,28300.0,Salaried,Own,West,12,15900.0,36,0,0.946,0,0
A00197,CU00140,2022-01-19,41,49500.0,Salaried,Own,West,2,15100.0,36,2,0.383,0,0
A01811,CU01325,2022-01-19,41,25200.0,Public sector,Own,East,18,6800.0,12,0,0.484,0,0
A02355,CU01722,2022-01-20,21,30600.0,Salaried,Rent,South,5,8500.0,60,3,0.544,0,0
A00790,CU00561,2022-01-20,29,47500.0,Salaried,Own,West,9,23400.0,60,0,0.667,0,0
A02776,CU02036,2022-01-20,32,20800.0,Self-employed,Mortgage,East,4,16300.0,24,0,1.067,1,1
A00693,CU00503,2022-01-21,54,15500.0,Salaried,Rent,West,19,13500.0,36,1,1.072,0,0
A00544,CU00395,2022-01-22,38,31900.0,Self-employed,Rent,East,11,3500.0,24,2,0.323,0,0
A00621,CU00450,2022-01-22,33,87100.0,Salaried,Rent,South,1,13600.0,60,1,0.287,0,0
A01934,CU01414,2022-01-23,41,35200.0,Self-employed,Mortgage,South,3,13300.0,24,1,0.61,0,0
A01913,CU01398,2022-01-24,23,57100.0,Public sector,Own,South,8,23300.0,60,0,0.454,0,0
A02126,CU01556,2022-01-24,45,20200.0,Salaried,Mortgage,South,10,12900.0,24,3,0.813,1,1
A01651,CU01205,2022-01-24,31,54300.0,Salaried,Rent,West,5,29000.0,60,1,0.649,1,0
A01320,CU00960,2022-01-25,49,24600.0,Public sector,Own,North,7,5500.0,12,0,0.547,0,0
A00590,CU00429,2022-01-25,58,31200.0,Public sector,Rent,North,3,15300.0,12,0,0.632,0,0
A01208,CU00884,2022-01-25,55,73600.0,Public sector,Rent,South,14,12700.0,36,0,0.398,0,0
A00734,CU00527,2022-01-26,50,51900.0,Salaried,Own,South,10,24400.0,12,1,0.572,0,0
A00665,CU00480,2022-01-26,44,28000.0,Salaried,Rent,South,6,19400.0,24,0,0.997,0,0
A02684,CU01963,2022-01-26,22,30200.0,Salaried,Mortgage,North,11,23500.0,12,0,1.109,0,0
A01777,CU01300,2022-01-26,36,32500.0,Unemployed,Own,North,8,22100.0,60,0,1.018,1,1
A02907,CU02129,2022-01-26,55,48500.0,Salaried,Rent,East,0,37600.0,36,1,0.971,1,1
A02540,CU01848,2022-01-27,48,29300.0,Self-employed,Own,South,5,4100.0,24,0,0.465,0,0
A02991,CU02191,2022-01-28,38,25500.0,Salaried,Rent,West,11,6800.0,60,2,0.57,0,0
A00284,CU00209,2022-01-28,53,26600.0,Salaried,Rent,East,8,10800.0,12,1,0.594,0,0
A00637,CU00461,2022-01-29,24,28300.0,Public sector,Own,North,2,22200.0,12,0,0.918,1,1
A02788,CU02044,2022-01-30,23,18100.0,Public sector,Own,North,6,3800.0,12,0,0.379,0,0
A00537,CU00392,2022-01-30,30,43000.0,Salaried,Own,North,15,13900.0,12,0,0.542,1,1
A02722,CU01993,2022-01-30,54,20900.0,Salaried,Rent,North,0,4200.0,36,1,0.266,0,0
A02914,CU02134,2022-01-30,40,18900.0,Salaried,Mortgage,West,6,5300.0,12,4,0.502,1,1
A01824,CU01332,2022-01-30,30,36700.0,Self-employed,Own,West,13,15200.0,60,1,0.581,0,0
A00369,CU00270,2022-01-31,40,17300.0,Public sector,Rent,North,6,7300.0,60,0,0.594,0,0
A01210,CU00885,2022-01-31,42,30700.0,Public sector,Mortgage,East,15,11700.0,24,0,0.491,0,0
A02806,CU02058,2022-02-01,23,25800.0,Salaried,Rent,West,7,19600.0,12,0,0.99,1,1
A01893,CU01382,2022-02-01,47,138300.0,Salaried,Mortgage,South,6,105800.0,36,1,0.979,1,0
A00452,CU00333,2022-02-01,46,33100.0,Salaried,Rent,South,6,26500.0,24,0,1.011,0,0
A01547,CU01128,2022-02-01,49,29100.0,Public sector,Own,South,6,17800.0,60,0,0.842,1,1
A00478,CU00350,2022-02-01,33,55200.0,Salaried,Own,North,12,13400.0,24,0,0.413,0,0
A02109,CU01544,2022-02-02,31,24200.0,Salaried,Rent,South,11,17500.0,24,0,0.917,0,0
A01578,CU01148,2022-02-03,44,58000.0,Public sector,Mortgage,South,11,17000.0,24,0,0.428,0,0
A02397,CU01747,2022-02-03,52,46000.0,Salaried,Rent,West,5,20700.0,12,1,0.625,0,0
A01460,CU01063,2022-02-03,26,60900.0,Salaried,Mortgage,South,8,23200.0,24,0,0.484,0,0
A00076,CU00057,2022-02-03,29,27600.0,Self-employed,Own,South,0,17600.0,60,3,0.874,0,0
A02573,CU01872,2022-02-04,42,48300.0,Salaried,Rent,West,9,36400.0,12,4,0.981,0,0
A02595,CU01891,2022-02-04,34,48200.0,Salaried,Rent,West,17,29500.0,12,0,0.764,0,0
A01293,CU00943,2022-02-05,53,41900.0,Self-employed,Rent,North,2,24500.0,24,0,0.722,0,0
A00062,CU00049,2022-02-05,48,22900.0,Salaried,Rent,North,9,13400.0,36,1,0.829,0,0
A01106,CU00821,2022-02-05,23,80300.0,Public sector,Own,East,7,18700.0,12,1,0.391,0,0
A01961,CU01435,2022-02-05,52,41900.0,Public sector,Mortgage,North,0,9800.0,60,0,0.337,0,0
A02104,CU01542,2022-02-05,52,26300.0,Salaried,Own,East,9,21800.0,60,0,0.978,1,1
A01154,CU00846,2022-02-06,39,27800.0,Salaried,Mortgage,East,7,18600.0,12,2,0.761,1,1
A01323,CU00963,2022-02-06,60,25700.0,Public sector,Own,South,8,22100.0,36,0,1.05,0,0
A02741,CU02010,2022-02-06,48,57200.0,Self-employed,Mortgage,South,10,40700.0,24,0,0.784,0,0
A00169,CU00117,2022-02-07,28,52500.0,Salaried,Rent,North,15,16000.0,24,1,0.577,0,0
A02491,CU01813,2022-02-07,50,43300.0,Public sector,Mortgage,North,6,18500.0,12,0,0.626,0,0
A02552,CU01857,2022-02-07,49,32700.0,Salaried,Mortgage,North,7,19200.0,12,0,0.88,0,0
A00359,CU00263,2022-02-07,59,70500.0,Self-employed,Mortgage,West,4,51500.0,36,1,0.899,0,0
A02668,CU01950,2022-02-08,34,27200.0,Public sector,Rent,West,5,5400.0,24,2,0.611,0,0
A01411,CU01027,2022-02-08,50,19700.0,Salaried,Own,West,0,15200.0,12,0,1.043,1,1
A01715,CU01253,2022-02-08,37,52600.0,Salaried,Rent,West,1,20700.0,60,1,0.618,0,0
A00098,CU00072,2022-02-09,35,23500.0,Public sector,Own,South,9,7800.0,36,1,0.611,0,0
A00586,CU00427,2022-02-09,35,26600.0,Salaried,Rent,West,8,4300.0,36,2,0.477,0,0
A00133,CU00092,2022-02-10,29,41700.0,Self-employed,Rent,North,14,29600.0,24,0,0.819,0,0
A00752,CU00538,2022-02-11,43,31500.0,Public sector,Rent,West,9,7300.0,12,0,0.452,0,0
A00814,CU00581,2022-02-11,41,27700.0,Salaried,Rent,South,0,13900.0,60,0,0.692,1,1
A01061,CU00785,2022-02-11,21,38100.0,Self-employed,Rent,West,10,24400.0,60,0,0.681,0,0
A00714,CU00515,2022-02-11,48,18400.0,Public sector,Mortgage,East,14,14400.0,24,2,0.982,0,0
A01582,CU01151,2022-02-11,36,31600.0,Salaried,Rent,South,1,15100.0,60,0,0.555,0,0
A02021,CU01481,2022-02-12,37,32000.0,Salaried,Own,East,0,25200.0,24,2,1.049,0,0
A01939,CU01419,2022-02-13,24,42600.0,Salaried,Own,West,12,20000.0,60,0,0.763,0,0
A02582,CU01880,2022-02-13,38,31100.0,Self-employed,Rent,North,11,21500.0,12,0,0.889,0,0
A02180,CU01595,2022-02-13,32,29100.0,Public sector,Rent,East,15,15700.0,12,0,0.773,1,1
A01367,CU00997,2022-02-14,43,180900.0,Salaried,Own,South,3,69500.0,60,2,0.445,0,0
A01566,CU01142,2022-02-14,28,63300.0,Self-employed,Rent,North,6,53500.0,24,0,1.089,0,0
A02189,CU01599,2022-02-14,42,94000.0,Salaried,Mortgage,North,11,70400.0,60,0,0.97,0,0
A01907,CU01392,2022-02-14,35,23700.0,Unemployed,Own,West,8,8400.0,36,1,0.588,1,1
A00998,CU00738,2022-02-14,46,22300.0,Salaried,Mortgage,North,7,11700.0,24,0,0.653,0,0
A02545,CU01852,2022-02-14,29,45900.0,Salaried,Rent,South,9,35000.0,36,0,0.984,0,0
A02249,CU01646,2022-02-15,41,10000.0,Public sector,Own,South,6,5000.0,60,0,0.737,0,0
A02238,CU01637,2022-02-15,43,56900.0,Salaried,Mortgage,South,3,33000.0,24,0,0.75,0,0
A02061,CU01509,2022-02-15,23,30500.0,Salaried,Own,East,3,8400.0,60,0,0.417,0,0
A01392,CU01014,2022-02-16,33,35100.0,Self-employed,Own,East,13,10700.0,60,0,0.543,0,0
A02405,CU01753,2022-02-17,40,45100.0,Salaried,Rent,East,14,35400.0,60,1,1.131,0,0
A01968,CU01441,2022-02-18,29,21600.0,Salaried,Rent,South,10,17900.0,12,1,0.907,0,0
A01353,CU00985,2022-02-19,40,31800.0,Self-employed,Rent,North,13,20600.0,12,0,0.873,0,0
A01807,CU01322,2022-02-21,33,49300.0,Self-employed,Rent,South,11,28800.0,24,0,0.836,0,0
A02685,CU01963,2022-02-21,22,30200.0,Salaried,Mortgage,North,11,14000.0,12,0,0.622,0,0
A00851,CU00613,2022-02-22,49,49100.0,Salaried,Rent,South,9,6700.0,36,1,0.323,0,0
A02464,CU01796,2022-02-22,50,43300.0,Self-employed,Rent,South,3,7400.0,12,1,0.359,0,0
A01280,CU00933,2022-02-23,28,11300.0,Unemployed,Own,West,7,4600.0,60,2,0.758,0,0
A00202,CU00145,2022-02-23,42,39900.0,Salaried,Rent,East,1,27200.0,60,1,0.883,1,1
A00234,CU00172,2022-02-24,58,34700.0,Salaried,Own,East,6,16000.0,12,3,0.646,0,0
A00692,CU00503,2022-02-24,54,15500.0,Salaried,Rent,West,19,7100.0,12,1,0.478,0,0
A00102,CU00074,2022-02-24,21,22400.0,Salaried,Rent,East,8,13700.0,60,0,1.029,0,0
A01297,CU00946,2022-02-25,36,38100.0,Unemployed,Rent,North,8,32000.0,24,1,0.962,0,0
A02469,CU01800,2022-02-25,43,19800.0,Public sector,Own,North,13,14400.0,12,1,0.821,0,0
A02536,CU01845,2022-02-26,58,53800.0,Salaried,Rent,North,11,15700.0,12,0,0.507,0,0
A00802,CU00572,2022-02-27,30,18200.0,Salaried,Rent,East,2,3100.0,60,1,0.526,0,0
A02770,CU02030,2022-02-28,31,72700.0,Public sector,Mortgage,East,10,13000.0,12,0,0.437,0,0
A01459,CU01062,2022-02-28,53,25100.0,Salaried,Mortgage,West,4,15700.0,12,0,0.972,0,0
A02244,CU01643,2022-02-28,35,41500.0,Public sector,Rent,East,0,17400.0,60,1,0.682,0,0
A00925,CU00677,2022-03-01,52,45300.0,Salaried,Rent,North,9,34100.0,36,0,1.076,0,0
A02577,CU01875,2022-03-01,44,86700.0,Self-employed,Rent,South,0,70300.0,12,1,0.945,0,0
A01707,CU01247,2022-03-01,49,37600.0,Salaried,Own,West,4,21400.0,36,0,0.612,0,0
A01631,CU01191,2022-03-02,41,13000.0,Salaried,Mortgage,North,7,2400.0,24,3,0.39,1,1
A00130,CU00091,2022-03-02,41,31200.0,Salaried,Own,West,5,14000.0,60,0,0.648,0,0
A00862,CU00622,2022-03-03,35,96000.0,Public sector,Rent,North,18,42700.0,36,0,0.712,0,0
A02318,CU01696,2022-03-03,51,50200.0,Salaried,Own,West,5,32900.0,12,0,0.651,1,1
A01553,CU01132,2022-03-03,38,23900.0,Self-employed,Mortgage,South,9,11000.0,12,1,0.617,0,0
A01161,CU00853,2022-03-04,51,39400.0,Salaried,Rent,North,1,28000.0,36,0,0.957,0,0
A02433,CU01775,2022-03-04,42,43900.0,Self-employed,Own,North,3,4800.0,24,0,0.342,0,0
A01684,CU01228,2022-03-05,40,65300.0,Public sector,Mortgage,West,7,27300.0,36,0,0.686,0,0
A02401,CU01749,2022-03-05,43,58800.0,Self-employed,Rent,East,8,12600.0,36,1,0.374,0,0
A02638,CU01927,2022-03-05,40,14600.0,Salaried,Rent,West,8,4300.0,24,2,0.547,0,0
A00381,CU00280,2022-03-05,27,40900.0,Salaried,Rent,West,9,36300.0,36,0,1.057,0,0
A00773,CU00549,2022-03-05,47,23900.0,Public sector,Rent,South,5,4000.0,24,1,0.44,0,0
A02885,CU02112,2022-03-06,21,33500.0,Salaried,Own,South,0,28400.0,60,0,1.176,0,0
A02391,CU01744,2022-03-06,53,109700.0,Public sector,Own,East,16,19000.0,36,1,0.295,0,0
A02025,CU01484,2022-03-06,41,23500.0,Salaried,Mortgage,South,10,19700.0,36,4,0.973,0,0
A02678,CU01957,2022-03-06,28,24000.0,Self-employed,Rent,South,9,17900.0,24,0,0.895,0,0
A01422,CU01036,2022-03-06,45,55600.0,Self-employed,Mortgage,North,10,20300.0,12,0,0.588,0,0
A02913,CU02133,2022-03-06,42,37800.0,Public sector,Own,North,11,7700.0,12,1,0.502,0,0
A00324,CU00236,2022-03-06,58,42700.0,Self-employed,Rent,East,3,34300.0,36,1,0.983,0,0
A02711,CU01986,2022-03-07,36,28200.0,Salaried,Own,East,8,8900.0,24,0,0.5,0,0
A01672,CU01218,2022-03-08,31,40400.0,Self-employed,Rent,North,3,16000.0,12,2,0.594,1,1
A02150,CU01574,2022-03-08,47,22700.0,Self-employed,Rent,South,12,2700.0,60,0,0.294,0,0
A02378,CU01737,2022-03-08,30,30400.0,Self-employed,Own,West,3,12200.0,60,1,0.515,0,0
A01439,CU01046,2022-03-09,39,69000.0,Self-employed,Rent,West,3,10000.0,12,2,0.32,0,0
A01397,CU01018,2022-03-09,38,48800.0,Self-employed,Rent,East,13,34800.0,24,0,0.897,0,0
A02523,CU01838,2022-03-09,49,76400.0,Public sector,Rent,East,16,53300.0,12,2,0.964,0,0
A00909,CU00663,2022-03-10,38,33800.0,Salaried,Rent,North,1,5600.0,12,1,0.462,0,0
A01750,CU01280,2022-03-10,39,61000.0,Salaried,Own,East,8,30100.0,12,0,0.615,0,0
A02615,CU01910,2022-03-10,41,40500.0,Public sector,Rent,East,7,29400.0,60,1,0.928,0,0
A02507,CU01826,2022-03-10,57,24500.0,Public sector,Mortgage,South,10,10900.0,12,1,0.548,0,0
A02910,CU02132,2022-03-11,40,38300.0,Salaried,Rent,North,9,21100.0,24,1,0.636,0,0
A00615,CU00448,2022-03-11,44,38800.0,Salaried,Rent,South,15,29400.0,60,0,0.885,1,1
A01264,CU00919,2022-03-11,48,39400.0,Self-employed,Rent,East,7,4500.0,36,1,0.315,0,0
A01374,CU01002,2022-03-12,41,48800.0,Salaried,Own,West,6,22500.0,24,0,0.709,0,0
A02392,CU01745,2022-03-12,29,17800.0,Salaried,Rent,South,3,14100.0,12,1,0.976,1,1
A01193,CU00876,2022-03-12,30,104900.0,Salaried,Rent,West,9,57300.0,36,0,0.738,0,0
A01055,CU00782,2022-03-13,52,28300.0,Salaried,Own,West,12,6400.0,24,1,0.347,0,0
A02950,CU02160,2022-03-13,30,11900.0,Self-employed,Mortgage,West,2,2800.0,24,1,0.42,0,0
A01402,CU01023,2022-03-13,53,69600.0,Public sector,Rent,West,16,47300.0,24,0,0.993,0,0
A01212,CU00887,2022-03-13,39,90200.0,Self-employed,Rent,East,6,40700.0,60,1,0.599,0,0
A00343,CU00250,2022-03-13,45,57100.0,Self-employed,Own,South,11,49300.0,60,0,1.094,0,0
A00520,CU00381,2022-03-13,59,46800.0,Public sector,Rent,South,9,16300.0,12,2,0.542,0,0
A01365,CU00995,2022-03-14,27,133200.0,Salaried,Rent,South,11,89100.0,24,0,0.769,0,0
A02402,CU01750,2022-03-14,67,74500.0,Salaried,Rent,North,14,59100.0,24,0,1.02,0,0
A00671,CU00485,2022-03-14,36,22200.0,Public sector,Rent,North,6,17100.0,12,3,1.064,1,1
A01484,CU01079,2022-03-14,34,27000.0,Self-employed,Own,North,4,20300.0,24,0,0.926,0,0
A00019,CU00014,2022-03-14,46,26500.0,Public sector,Own,West,6,15900.0,60,0,0.909,0,0
A00161,CU00112,2022-03-15,58,60800.0,Self-employed,Own,North,6,44500.0,60,2,0.873,0,0
A00754,CU00539,2022-03-15,59,59900.0,Salaried,Mortgage,West,12,15400.0,60,1,0.435,0,0
A01073,CU00796,2022-03-15,44,13800.0,Public sector,Rent,North,19,7000.0,12,1,0.652,0,0
A01337,CU00974,2022-03-15,24,24300.0,Unemployed,Mortgage,East,10,11000.0,60,1,0.535,0,0
A01311,CU00955,2022-03-15,52,37200.0,Salaried,Rent,North,14,6200.0,60,0,0.382,0,0
A01541,CU01124,2022-03-15,48,22300.0,Salaried,Rent,South,1,6200.0,12,1,0.381,0,0
A01022,CU00755,2022-03-16,40,55300.0,Salaried,Rent,East,0,45300.0,24,1,0.918,0,0
A02862,CU02097,2022-03-16,52,28200.0,Salaried,Rent,South,3,9100.0,36,1,0.57,0,0
A02960,CU02170,2022-03-16,31,44100.0,Salaried,Rent,East,9,30200.0,60,0,0.948,1,1
A00314,CU00230,2022-03-16,57,40200.0,Salaried,Own,East,9,4500.0,60,1,0.465,0,0
A02666,CU01950,2022-03-17,34,27200.0,Public sector,Rent,West,5,6500.0,60,1,0.445,0,0
A02733,CU02003,2022-03-18,53,82800.0,Salaried,Mortgage,North,7,25200.0,12,0,0.489,0,0
A00978,CU00721,2022-03-18,51,34300.0,Salaried,Mortgage,North,14,23600.0,60,1,0.854,0,0
A00387,CU00285,2022-03-18,37,28600.0,Salaried,Own,West,15,15100.0,12,0,0.821,0,0
A01574,CU01147,2022-03-18,64,55000.0,Salaried,Rent,North,11,49200.0,36,1,1.082,1,1
A01145,CU00841,2022-03-18,33,21200.0,Salaried,Mortgage,West,11,9400.0,36,1,0.623,0,0
A01300,CU00949,2022-03-18,55,27700.0,Salaried,Mortgage,West,0,12900.0,12,0,0.703,0,0
A02766,CU02027,2022-03-19,40,34800.0,Salaried,Rent,North,10,9900.0,12,1,0.407,0,0
A01967,CU01441,2022-03-19,29,21600.0,Salaried,Rent,South,10,5900.0,24,1,0.529,0,0
A02205,CU01611,2022-03-19,47,28300.0,Salaried,Rent,North,17,18100.0,60,0,0.797,0,0
A01890,CU01380,2022-03-20,31,36100.0,Salaried,Rent,North,14,23300.0,60,1,0.846,0,0
A00993,CU00733,2022-03-20,37,21100.0,Unemployed,Mortgage,North,5,3900.0,24,3,0.407,0,0
A00230,CU00169,2022-03-20,34,98200.0,Salaried,Own,West,0,51300.0,24,1,0.598,0,0
A01096,CU00813,2022-03-21,47,49600.0,Salaried,Own,South,8,35300.0,36,1,0.851,0,0
A01137,CU00837,2022-03-21,40,22000.0,Salaried,Own,North,7,4200.0,12,2,0.44,0,0
A01817,CU01329,2022-03-22,57,36000.0,Self-employed,Rent,West,4,4500.0,12,1,0.28,0,0
A02409,CU01756,2022-03-22,24,107200.0,Salaried,Own,East,2,50900.0,24,2,0.539,0,0
A01620,CU01183,2022-03-22,26,29000.0,Public sector,Rent,East,5,19000.0,24,0,0.933,1,0
A00364,CU00268,2022-03-23,45,22500.0,Salaried,Mortgage,South,1,13200.0,24,1,0.801,0,0
A02073,CU01517,2022-03-23,33,34800.0,Salaried,Own,South,8,8700.0,60,2,0.486,0,0
A00425,CU00314,2022-03-23,53,37200.0,Salaried,Mortgage,West,12,15100.0,24,0,0.657,0,0
A00109,CU00077,2022-03-23,54,43500.0,Salaried,Own,West,17,23300.0,12,5,0.68,1,1
A00837,CU00600,2022-03-23,34,17500.0,Self-employed,Mortgage,East,10,3300.0,60,1,0.379,0,0
A00657,CU00475,2022-03-25,29,102800.0,Unemployed,Mortgage,North,5,42500.0,36,0,0.521,0,0
A00308,CU00227,2022-03-25,48,46600.0,Salaried,Rent,West,5,34900.0,24,0,0.887,0,0
A02011,CU01472,2022-03-25,27,49100.0,Public sector,Mortgage,South,7,22100.0,60,1,0.66,0,0
A00056,CU00043,2022-03-25,54,63300.0,Salaried,Own,North,13,21200.0,36,1,0.51,0,0
A02406,CU01754,2022-03-26,21,44300.0,Public sector,Mortgage,South,0,39000.0,60,1,1.209,0,0
A00860,CU00620,2022-03-26,26,50200.0,Public sector,Mortgage,North,7,19900.0,12,1,0.414,0,0
A00397,CU00293,2022-03-28,37,73800.0,Public sector,Own,East,7,48300.0,24,2,0.8,0,0
A00048,CU00036,2022-03-28,21,18900.0,Public sector,Mortgage,East,1,4700.0,12,1,0.44,0,0
A02641,CU01928,2022-03-28,25,62900.0,Salaried,Mortgage,West,7,34400.0,60,0,0.776,0,0
A00740,CU00531,2022-03-29,56,19300.0,Public sector,Rent,North,11,8500.0,24,0,0.602,0,0
A02333,CU01707,2022-03-29,50,155800.0,Self-employed,Rent,West,0,53200.0,12,0,0.531,0,0
A01373,CU01001,2022-03-30,44,34100.0,Salaried,Rent,East,8,22400.0,60,1,0.895,0,0
A02939,CU02154,2022-03-30,38,33900.0,Salaried,Own,South,13,7000.0,24,0,0.42,0,0
A02066,CU01511,2022-03-30,56,49300.0,Salaried,Own,West,11,11500.0,60,0,0.5,0,0
A00112,CU00079,2022-03-30,21,20600.0,Self-employed,Mortgage,East,14,5600.0,60,1,0.415,0,0
A01452,CU01057,2022-03-30,48,31300.0,Self-employed,Rent,West,7,13900.0,60,2,0.594,0,0
A02758,CU02023,2022-03-30,55,50700.0,Self-employed,Rent,West,2,32500.0,36,1,0.743,0,0
A00255,CU00187,2022-03-30,38,35400.0,Salaried,Mortgage,North,11,19100.0,12,0,0.839,1,1
A00721,CU00520,2022-03-31,46,44300.0,Salaried,Rent,North,2,34900.0,60,1,0.864,1,1
A00486,CU00357,2022-03-31,43,16600.0,Public sector,Mortgage,West,13,13800.0,60,1,1.115,0,0
A01076,CU00797,2022-03-31,53,32200.0,Salaried,Mortgage,North,11,15700.0,24,0,0.731,0,0
A00281,CU00207,2022-04-01,46,107900.0,Public sector,Own,West,7,89600.0,12,0,1.123,0,0
A01026,CU00759,2022-04-01,21,64400.0,Public sector,Rent,East,14,31800.0,60,0,0.707,0,0
A01988,CU01457,2022-04-01,39,50500.0,Public sector,Mortgage,North,9,45100.0,36,0,1.111,0,0
A00573,CU00417,2022-04-01,51,60800.0,Salaried,Rent,East,10,45200.0,24,1,0.871,0,0
A02477,CU01804,2022-04-02,32,18500.0,Self-employed,Rent,North,10,8400.0,12,0,0.691,1,0
A00183,CU00128,2022-04-02,45,30000.0,Public sector,Own,East,4,10500.0,12,1,0.624,0,0
A00244,CU00180,2022-04-02,57,66600.0,Salaried,Rent,West,6,32400.0,36,0,0.666,1,1
A02363,CU01727,2022-04-03,44,17000.0,Public sector,Rent,South,2,4500.0,24,0,0.484,0,0
A01996,CU01464,2022-04-04,51,46000.0,Self-employed,Mortgage,North,0,13100.0,36,2,0.538,0,0
A02447,CU01786,2022-04-04,41,27600.0,Public sector,Mortgage,North,8,20800.0,60,0,0.982,0,0
A00144,CU00100,2022-04-04,28,56800.0,Salaried,Own,West,8,14900.0,12,3,0.513,0,0
A02050,CU01501,2022-04-04,46,16300.0,Public sector,Own,South,12,10400.0,36,1,0.853,0,0
A00541,CU00393,2022-04-04,44,39100.0,Salaried,Rent,West,8,6000.0,60,4,0.31,1,1
A00667,CU00482,2022-04-04,46,35500.0,Public sector,Rent,South,10,14700.0,36,2,0.745,1,1
A00388,CU00286,2022-04-05,35,40900.0,Salaried,Mortgage,West,7,27300.0,60,1,0.801,0,0
A01518,CU01105,2022-04-05,31,28500.0,Salaried,Own,West,15,17800.0,12,1,0.838,0,0
A01262,CU00918,2022-04-06,34,9100.0,Salaried,Rent,South,6,3100.0,12,0,0.546,0,0
A01805,CU01320,2022-04-06,46,144500.0,Self-employed,Mortgage,South,12,65100.0,12,1,0.525,0,0
A02875,CU02107,2022-04-08,41,54300.0,Self-employed,Mortgage,West,6,39200.0,60,0,0.865,0,0
A02131,CU01559,2022-04-08,46,84000.0,Self-employed,Mortgage,North,3,70700.0,36,0,1.117,1,1
A01334,CU00972,2022-04-08,32,26400.0,Salaried,Rent,North,15,22600.0,12,1,1.141,0,0
A00285,CU00210,2022-04-08,51,14000.0,Salaried,Mortgage,East,9,8700.0,36,1,0.948,0,0
A02450,CU01788,2022-04-09,22,17700.0,Self-employed,Own,North,7,4200.0,24,0,0.469,0,0
A00105,CU00075,2022-04-09,42,79300.0,Salaried,Own,South,8,53000.0,24,0,0.888,0,0
A00630,CU00456,2022-04-10,55,15400.0,Self-employed,Mortgage,West,1,8300.0,36,0,0.603,1,1
A02453,CU01791,2022-04-10,31,32000.0,Salaried,Own,South,5,5100.0,36,0,0.365,0,0
A01875,CU01370,2022-04-10,44,16000.0,Salaried,Mortgage,South,12,7700.0,60,1,0.634,0,0
A02931,CU02148,2022-04-10,48,27800.0,Salaried,Mortgage,South,17,12600.0,24,0,0.578,0,0
A02751,CU02017,2022-04-10,36,20200.0,Salaried,Mortgage,South,3,16400.0,12,2,1.088,0,0
A02383,CU01739,2022-04-11,65,22700.0,Salaried,Rent,East,10,9700.0,12,1,0.768,1,1
A02696,CU01974,2022-04-11,45,27800.0,Salaried,Mortgage,South,4,8700.0,12,0,0.55,0,0
